ppid	session	trial	feedback	variable	value
12	1	13	none	point_errD	0.720652036707997
12	1	14	none	point_errD	0.6925954435390742
12	1	15	none	point_errD	0.4507455802727361
12	1	17	none	point_errD	0.5630444260112923
12	2	0	cursor	point_errD	0.12278953262097739
12	2	1	cursor	point_errD	0.10048962888405248
12	2	2	cursor	point_errD	0.09271704779607993
12	2	3	cursor	point_errD	0.0567091625165304
12	2	4	cursor	point_errD	0.14779413542572867
12	2	5	cursor	point_errD	0.1175399460565114
12	2	6	cursor	point_errD	0.12861465139403622
12	2	7	cursor	point_errD	0.21136660833097748
12	2	8	cursor	point_errD	0.1213183581635085
12	2	9	cursor	point_errD	0.14990142711055832
12	2	10	cursor	point_errD	0.0992981672045842
12	2	11	cursor	point_errD	0.2153320483171986
12	2	12	cursor	point_errD	0.18831656351559511
12	2	13	cursor	point_errD	0.12742802563494707
12	2	14	cursor	point_errD	0.12322641402017828
12	2	15	cursor	point_errD	0.142195873743602
12	2	16	cursor	point_errD	0.17928391966768764
12	2	17	cursor	point_errD	0.1240772797511371
12	3	0	hand	point_errD	0.2502941945554451
12	3	1	hand	point_errD	0.4597428153396057
12	3	2	hand	point_errD	0.40502095158162726
12	3	3	hand	point_errD	0.37837023334909214
12	3	4	hand	point_errD	0.5619013379208017
12	3	5	hand	point_errD	0.6319792187827412
12	3	6	hand	point_errD	0.4410297054380562
12	3	7	hand	point_errD	0.45904026993226
12	3	8	hand	point_errD	0.2687989555062481
12	3	9	hand	point_errD	0.457989784202023
12	3	10	hand	point_errD	0.45996030135882837
12	3	11	hand	point_errD	0.5195425670211342
12	3	12	hand	point_errD	0.49088630363768737
12	3	13	hand	point_errD	0.41026838458879245
12	3	14	hand	point_errD	0.4100744137936825
12	3	15	hand	point_errD	0.4211194630711121
12	3	16	hand	point_errD	0.5386124079189899
12	3	17	hand	point_errD	0.4874747570678315
13	1	0	hand	point_errD	0.23683829115763907
13	1	1	hand	point_errD	0.15997722344003357
13	1	2	hand	point_errD	0.2459617898189075
13	1	3	hand	point_errD	0.15494638811238934
13	1	4	hand	point_errD	0.1682629981966998
13	1	5	hand	point_errD	0.21761855685080825
13	1	6	hand	point_errD	0.21294214517698307
13	1	7	hand	point_errD	0.270311796796504
13	1	8	hand	point_errD	0.2344320481784252
13	1	9	hand	point_errD	0.182748999789942
13	1	10	hand	point_errD	0.19653462653498405
13	1	11	hand	point_errD	0.1670657259730869
13	1	12	hand	point_errD	0.21884110730802359
13	1	13	hand	point_errD	0.19694691635917919
13	1	14	hand	point_errD	0.19125748027341344
13	1	15	hand	point_errD	0.19646808336071728
13	1	16	hand	point_errD	0.2413746296357621
13	1	17	hand	point_errD	0.1569833507915402
13	2	0	cursor	point_errD	0.10055462607329267
13	2	1	cursor	point_errD	0.16981383782308687
13	2	2	cursor	point_errD	0.08092463694917948
13	2	3	cursor	point_errD	0.12644600065065176
13	2	4	cursor	point_errD	0.10768153604474139
13	2	5	cursor	point_errD	0.13233074298498504
13	2	6	cursor	point_errD	0.1424484941428539
13	2	7	cursor	point_errD	0.14309572553467398
13	2	8	cursor	point_errD	0.12777162030884076
13	2	9	cursor	point_errD	0.14065665467210708
13	2	10	cursor	point_errD	0.049068694027527004
13	2	11	cursor	point_errD	0.1266715272763923
13	2	12	cursor	point_errD	0.07180342964718081
13	2	13	cursor	point_errD	0.0897896707201049
13	2	14	cursor	point_errD	0.12961050034218352
13	2	15	cursor	point_errD	0.11554862752683477
13	2	16	cursor	point_errD	0.13325763469866428
13	2	17	cursor	point_errD	0.1686101983705561
13	3	0	none	point_errD	0.20899121287002237
13	3	1	none	point_errD	0.40096168739791455
13	3	2	none	point_errD	0.5863922948031374
13	3	3	none	point_errD	0.33039356735320297
13	3	4	none	point_errD	0.6742206620193536
13	3	5	none	point_errD	0.8929188950778596
13	3	6	none	point_errD	0.8465392473421027
13	3	7	none	point_errD	0.6083933222786551
13	3	10	none	point_errD	0.592576637845658
13	3	12	none	point_errD	0.6905461328438582
13	3	13	none	point_errD	0.8833549816099323
13	3	14	none	point_errD	0.6223445519011923
13	3	15	none	point_errD	0.8354596931497675
13	3	17	none	point_errD	0.6804151191368402
14	1	0	hand	point_errD	0.3385311434869325
14	1	1	hand	point_errD	0.33774277815136666
14	1	2	hand	point_errD	0.3704958968011522
14	1	3	hand	point_errD	0.338861801936355
14	1	4	hand	point_errD	0.38738814547423217
14	1	6	hand	point_errD	0.3488786671425021
14	1	7	hand	point_errD	0.4436793651609229
14	1	8	hand	point_errD	0.40978634321550017
14	1	9	hand	point_errD	0.44623388496224703
14	1	10	hand	point_errD	0.38603424637381084
14	1	11	hand	point_errD	0.3379832346689316
14	1	12	hand	point_errD	0.42146565837574296
14	1	13	hand	point_errD	0.42788833477903204
14	1	14	hand	point_errD	0.46246801714049707
14	1	15	hand	point_errD	0.46967244269023384
14	1	16	hand	point_errD	0.4401784458194266
14	1	17	hand	point_errD	0.32741085497875455
14	2	0	none	point_errD	0.580509008223025
14	2	1	none	point_errD	0.45676217331860364
14	2	2	none	point_errD	0.35468139042485064
14	2	3	none	point_errD	0.3075926665205162
14	2	4	none	point_errD	0.32682508022705964
14	2	5	none	point_errD	0.5213404008005283
14	2	6	none	point_errD	0.6150621036725442
14	2	7	none	point_errD	0.8954456690852263
14	2	8	none	point_errD	0.3415042558413457
14	2	9	none	point_errD	0.45657835371361133
14	2	10	none	point_errD	0.6421602098633217
14	2	13	none	point_errD	0.44643551939354664
14	2	14	none	point_errD	0.7509339495278137
14	2	15	none	point_errD	0.30267891134967495
14	2	16	none	point_errD	0.44298733798047507
14	2	17	none	point_errD	0.5595012107242062
14	3	0	cursor	point_errD	0.5518743288839932
14	3	1	cursor	point_errD	0.34566750499044724
14	3	2	cursor	point_errD	0.35578417460971967
14	3	3	cursor	point_errD	0.32153976894095576
14	3	4	cursor	point_errD	0.4082967453824661
14	3	5	cursor	point_errD	0.3071887103365358
14	3	6	cursor	point_errD	0.5200965474359706
14	3	7	cursor	point_errD	0.38239629322645047
14	3	8	cursor	point_errD	0.2339194256410909
14	3	9	cursor	point_errD	0.19972433277385934
14	3	10	cursor	point_errD	0.2621832784451286
14	3	11	cursor	point_errD	0.3271661095940226
14	3	12	cursor	point_errD	0.1561139819634665
14	3	13	cursor	point_errD	0.17287825882289481
14	3	14	cursor	point_errD	0.26133170949750806
14	3	15	cursor	point_errD	0.3692677211950447
14	3	16	cursor	point_errD	0.15678568483052666
14	3	17	cursor	point_errD	0.25013413547191365
15	1	0	cursor	point_errD	0.020057188621770642
15	1	1	cursor	point_errD	0.04460260970759378
15	1	2	cursor	point_errD	0.014066443403223862
15	1	3	cursor	point_errD	0.009216862655865963
15	1	4	cursor	point_errD	0.018239598415869203
15	1	5	cursor	point_errD	0.006614482054776042
15	1	6	cursor	point_errD	0.04654303278620588
15	1	7	cursor	point_errD	0.02079159618931352
15	1	8	cursor	point_errD	0.003267731794140838
15	1	9	cursor	point_errD	0.02725562638661084
15	1	10	cursor	point_errD	0.0212258786414906
15	1	11	cursor	point_errD	0.030538048500579697
15	1	12	cursor	point_errD	0.02508759545412113
15	1	13	cursor	point_errD	0.017133540389307176
15	1	15	cursor	point_errD	0.020414448224272744
15	1	16	cursor	point_errD	0.03779573470033426
15	1	17	cursor	point_errD	0.030063348240389174
15	2	0	hand	point_errD	0.23961615679844267
15	2	1	hand	point_errD	0.0889542283348135
15	2	2	hand	point_errD	0.1079652169151868
15	2	3	hand	point_errD	0.13289550193872934
15	2	4	hand	point_errD	0.0993189312110201
15	2	5	hand	point_errD	0.0803672760929359
15	2	6	hand	point_errD	0.10081507769339453
15	2	8	hand	point_errD	0.10985779610554226
15	2	9	hand	point_errD	0.09193984172840175
15	2	10	hand	point_errD	0.14081987018601103
15	2	11	hand	point_errD	0.0956210978916031
15	2	12	hand	point_errD	0.14225543594103368
15	2	13	hand	point_errD	0.1396815964646266
15	2	14	hand	point_errD	0.1367127252205016
15	2	15	hand	point_errD	0.19231544318987462
15	2	16	hand	point_errD	0.16885711926577796
15	2	17	hand	point_errD	0.16552144185455592
15	3	1	none	point_errD	0.19825642486905182
15	3	2	none	point_errD	0.16956184268843597
15	3	3	none	point_errD	0.22106997801698952
15	3	4	none	point_errD	0.31582514076652074
15	3	5	none	point_errD	0.25938865446246817
15	3	6	none	point_errD	0.22894592828773638
15	3	7	none	point_errD	0.1952146755733676
15	3	8	none	point_errD	0.43590249797837805
15	3	9	none	point_errD	0.35600417413724383
15	3	10	none	point_errD	0.26895216838329794
15	3	11	none	point_errD	0.2837069606818332
15	3	12	none	point_errD	0.3187926547910388
15	3	13	none	point_errD	0.4125260400960794
15	3	14	none	point_errD	0.23436994928063642
15	3	15	none	point_errD	0.2813112972376447
15	3	16	none	point_errD	0.2938543501319973
15	3	17	none	point_errD	0.27970994965442986
16	1	0	cursor	point_errD	0.37146963264608424
16	1	1	cursor	point_errD	0.2510590913683461
16	1	2	cursor	point_errD	0.2964798649907242
16	1	3	cursor	point_errD	0.25638191395517596
16	1	4	cursor	point_errD	0.2743086967276895
16	1	5	cursor	point_errD	0.33216498236252073
16	1	6	cursor	point_errD	0.39338794401660804
16	1	7	cursor	point_errD	0.2955258283170241
16	1	8	cursor	point_errD	0.13892936916092713
16	1	9	cursor	point_errD	0.1727318006310186
16	1	10	cursor	point_errD	0.1624311570259219
16	1	11	cursor	point_errD	0.27792251530799605
16	1	12	cursor	point_errD	0.27183307095886877
16	1	13	cursor	point_errD	0.19890107318022973
16	1	14	cursor	point_errD	0.3198735875812156
16	1	15	cursor	point_errD	0.39287601238447717
16	1	16	cursor	point_errD	0.3270300845043013
16	1	17	cursor	point_errD	0.215560722556299
16	2	0	none	point_errD	0.33835470573690857
16	2	1	none	point_errD	0.5896506475647239
16	2	2	none	point_errD	0.8244991643315361
16	2	3	none	point_errD	0.7113682917483319
16	2	4	none	point_errD	0.5908580388946543
16	2	5	none	point_errD	0.5523946302453189
16	2	6	none	point_errD	0.8649237622549413
16	2	7	none	point_errD	0.6660329083699318
16	2	8	none	point_errD	0.5138890165664664
16	2	9	none	point_errD	0.5620650412073369
16	2	10	none	point_errD	0.579040828464125
16	2	12	none	point_errD	0.5861108934092555
16	2	13	none	point_errD	0.7799277734947043
16	2	14	none	point_errD	0.7993601804703206
16	2	15	none	point_errD	0.6471238963951131
16	2	17	none	point_errD	0.7083143262505673
16	3	0	hand	point_errD	0.5097093978328204
16	3	1	hand	point_errD	0.4894413571872158
16	3	2	hand	point_errD	0.5903598401526517
16	3	3	hand	point_errD	0.4266302322280656
16	3	4	hand	point_errD	0.4582592851537878
16	3	5	hand	point_errD	0.5556176295423129
16	3	6	hand	point_errD	0.49918676444118326
16	3	7	hand	point_errD	0.4889866568749942
16	3	8	hand	point_errD	0.4805455040335182
16	3	9	hand	point_errD	0.5624679161211199
16	3	10	hand	point_errD	0.5295409774205622
16	3	11	hand	point_errD	0.3792194946210149
16	3	12	hand	point_errD	0.497820077834167
16	3	13	hand	point_errD	0.7522720395841461
16	3	14	hand	point_errD	0.5608194720099188
16	3	15	hand	point_errD	0.5004322790677526
16	3	16	hand	point_errD	0.8011850982514026
16	3	17	hand	point_errD	0.6655167179325088
18	1	0	none	point_errD	0.5814813928794893
18	1	1	none	point_errD	0.5967360481345474
18	1	2	none	point_errD	0.5060061819082586
18	1	3	none	point_errD	0.8250402380615685
18	1	4	none	point_errD	0.4822888486302997
18	1	5	none	point_errD	0.579376632291471
18	1	6	none	point_errD	0.2730354169982503
18	1	7	none	point_errD	0.41393500089038165
18	1	8	none	point_errD	0.5980664264997994
18	1	9	none	point_errD	0.35809443186379963
18	1	10	none	point_errD	0.4832181468667028
18	1	11	none	point_errD	0.4760578171290067
18	1	12	none	point_errD	0.1992800240057242
18	1	13	none	point_errD	0.2263824983072302
18	1	14	none	point_errD	0.6715187774552068
18	1	15	none	point_errD	0.23497031569531227
18	1	16	none	point_errD	0.22654460009888996
18	1	17	none	point_errD	0.31507406178238084
18	2	0	cursor	point_errD	0.19400494283894928
18	2	1	cursor	point_errD	0.15291443935907237
18	2	2	cursor	point_errD	0.23394488957322482
18	2	3	cursor	point_errD	0.1722996804321653
18	2	4	cursor	point_errD	0.1636813692530166
18	2	5	cursor	point_errD	0.2447576966983693
18	2	6	cursor	point_errD	0.15655748021208518
18	2	7	cursor	point_errD	0.2056624068423704
18	2	8	cursor	point_errD	0.3421432985702607
18	2	9	cursor	point_errD	0.2376038749674567
18	2	10	cursor	point_errD	0.19752775064788458
18	2	11	cursor	point_errD	0.24601589825876197
18	2	12	cursor	point_errD	0.257653195258645
18	2	13	cursor	point_errD	0.13196019180658924
18	2	14	cursor	point_errD	0.25797085311463175
18	2	15	cursor	point_errD	0.18476567264595486
18	2	16	cursor	point_errD	0.2010100126089956
18	2	17	cursor	point_errD	0.23961942705109132
18	3	0	hand	point_errD	0.5405744385039705
18	3	1	hand	point_errD	0.40821698150799274
18	3	2	hand	point_errD	0.37555527258570687
18	3	3	hand	point_errD	0.47620853818457404
18	3	4	hand	point_errD	0.375780954642048
18	3	5	hand	point_errD	0.3958099885014174
18	3	6	hand	point_errD	0.37374634809356894
18	3	7	hand	point_errD	0.3647541544466229
18	3	8	hand	point_errD	0.4032984405677936
18	3	9	hand	point_errD	0.3857797254436013
18	3	10	hand	point_errD	0.5092453637473415
18	3	11	hand	point_errD	0.4169273052423706
18	3	12	hand	point_errD	0.3948769461713822
18	3	13	hand	point_errD	0.39770077648223184
18	3	14	hand	point_errD	0.6039083155181499
18	3	15	hand	point_errD	0.38711184970294216
18	3	16	hand	point_errD	0.5255882039804336
18	3	17	hand	point_errD	0.6649303462135913
19	1	0	hand	point_errD	0.20239207137019136
19	1	1	hand	point_errD	0.20062510495647184
19	1	2	hand	point_errD	0.15700845626563084
19	1	3	hand	point_errD	0.1387677096874308
19	1	4	hand	point_errD	0.14885481798485062
19	1	5	hand	point_errD	0.15522575896862445
19	1	6	hand	point_errD	0.17412789247273175
19	1	7	hand	point_errD	0.3000873657554096
19	1	8	hand	point_errD	0.350747156874401
19	1	9	hand	point_errD	0.39102901475332363
19	1	10	hand	point_errD	0.3361671219737811
19	1	11	hand	point_errD	0.24426510553126193
19	1	12	hand	point_errD	0.2330517203770138
19	1	13	hand	point_errD	0.22537708983372945
19	1	14	hand	point_errD	0.3233672651464556
19	1	15	hand	point_errD	0.46030937381712034
19	1	16	hand	point_errD	0.27637082743829283
19	1	17	hand	point_errD	0.3167248070244931
19	2	0	cursor	point_errD	0.08747583891839923
19	2	1	cursor	point_errD	0.03378597972886238
19	2	2	cursor	point_errD	0.051484429122862815
19	2	3	cursor	point_errD	0.04960500680652879
19	2	4	cursor	point_errD	0.2978478338633583
19	2	5	cursor	point_errD	0.10324951469786159
19	2	6	cursor	point_errD	0.34800315043272023
19	2	7	cursor	point_errD	0.2055712128388192
19	2	8	cursor	point_errD	0.18180675590242626
19	2	9	cursor	point_errD	0.17553599208873313
19	2	10	cursor	point_errD	0.08392281609965056
19	2	11	cursor	point_errD	0.10644072456843943
19	2	12	cursor	point_errD	0.15524445553307578
19	2	13	cursor	point_errD	0.22222399460294984
19	2	14	cursor	point_errD	0.2504603166864454
19	2	15	cursor	point_errD	0.18396884082582843
19	2	16	cursor	point_errD	0.10022028778416185
19	2	17	cursor	point_errD	0.5637044241698016
19	3	0	none	point_errD	0.0710834588240013
19	3	1	none	point_errD	0.25652453594150065
19	3	2	none	point_errD	0.4268752697026956
19	3	3	none	point_errD	0.8342780376579152
19	3	4	none	point_errD	0.6039721572687322
19	3	5	none	point_errD	0.5384871179538857
19	3	6	none	point_errD	0.47902299179449814
19	3	7	none	point_errD	0.40229036393638745
19	3	8	none	point_errD	0.27065549652543625
19	3	9	none	point_errD	0.5519496843513366
19	3	10	none	point_errD	0.2810207035500971
19	3	11	none	point_errD	0.44740233146934555
19	3	12	none	point_errD	0.43360234841582174
19	3	13	none	point_errD	0.7592080537272347
19	3	14	none	point_errD	0.4131285974032026
19	3	15	none	point_errD	0.8227044967255214
19	3	16	none	point_errD	0.26767419928462916
19	3	17	none	point_errD	0.5950719202986282
1	1	0	none	point_errD	0.10800722210016853
1	1	1	none	point_errD	0.05521718618765271
1	1	2	none	point_errD	0.14124613278921033
1	1	3	none	point_errD	0.2574568925281825
1	1	4	none	point_errD	0.46371785759624345
1	1	5	none	point_errD	0.3174586095044024
1	1	6	none	point_errD	0.2490997239305679
1	1	7	none	point_errD	0.15082853765292278
1	1	8	none	point_errD	0.22222963847945085
1	1	9	none	point_errD	0.10518629783175121
1	1	10	none	point_errD	0.2166272731764826
1	1	11	none	point_errD	0.20627645859954266
1	1	12	none	point_errD	0.21578272332248744
1	1	13	none	point_errD	0.12272485049836061
1	1	14	none	point_errD	0.2516077789021235
1	1	15	none	point_errD	0.30108875442567606
1	1	16	none	point_errD	0.2240842408527686
1	1	17	none	point_errD	0.35027329084876846
1	2	0	hand	point_errD	0.1643698536905823
1	2	1	hand	point_errD	0.17095856903117476
1	2	2	hand	point_errD	0.15602278820994975
1	2	3	hand	point_errD	0.14387856183940032
1	2	4	hand	point_errD	0.14758331710125225
1	2	5	hand	point_errD	0.24347352315781554
1	2	6	hand	point_errD	0.11722167340096587
1	2	7	hand	point_errD	0.13914886901271328
1	2	8	hand	point_errD	0.11509696480713813
1	2	9	hand	point_errD	0.07129275096533551
1	2	10	hand	point_errD	0.1372981312572485
1	2	11	hand	point_errD	0.23072742644713365
1	2	12	hand	point_errD	0.31161884270661755
1	2	13	hand	point_errD	0.14953170174380795
1	2	14	hand	point_errD	0.1437150454586015
1	2	15	hand	point_errD	0.30062877977319674
1	2	16	hand	point_errD	0.10670119087669264
1	2	17	hand	point_errD	0.15381483300821341
1	3	0	cursor	point_errD	0.04503696975937622
1	3	1	cursor	point_errD	0.10604723938610387
1	3	2	cursor	point_errD	0.11247053979195801
1	3	3	cursor	point_errD	0.14363194732885728
1	3	4	cursor	point_errD	0.09567431236760311
1	3	5	cursor	point_errD	0.0790809711312045
1	3	6	cursor	point_errD	0.018965736428954078
1	3	7	cursor	point_errD	0.12956142567001394
1	3	8	cursor	point_errD	0.08016811146355585
1	3	9	cursor	point_errD	0.10728162256150386
1	3	10	cursor	point_errD	0.0371459289220811
1	3	11	cursor	point_errD	0.015354186842362625
1	3	12	cursor	point_errD	0.0579591094281547
1	3	13	cursor	point_errD	0.06064774354464164
1	3	14	cursor	point_errD	0.047444490994844546
1	3	15	cursor	point_errD	0.05637271519580228
1	3	16	cursor	point_errD	0.056244750030156325
1	3	17	cursor	point_errD	0.04362215650088351
20	1	0	hand	point_errD	0.3504550935387214
20	1	1	hand	point_errD	0.4781963598921744
20	1	2	hand	point_errD	0.3670770502373526
20	1	3	hand	point_errD	0.3772924738516012
20	1	4	hand	point_errD	0.44444123593816476
20	1	5	hand	point_errD	0.5721209128576425
20	1	6	hand	point_errD	0.45273764480217515
20	1	7	hand	point_errD	0.4832150063802587
20	1	8	hand	point_errD	0.369706185700267
20	1	9	hand	point_errD	0.25977815760290723
20	1	10	hand	point_errD	0.3804098982923838
20	1	11	hand	point_errD	0.4775208791379892
20	1	12	hand	point_errD	0.3986999737464739
20	1	13	hand	point_errD	0.35162392861198005
20	1	14	hand	point_errD	0.33691405421917886
20	1	15	hand	point_errD	0.3804749571648284
20	1	16	hand	point_errD	0.5286119476238851
20	1	17	hand	point_errD	0.2964173036995065
20	2	0	none	point_errD	0.2269092077396897
20	2	1	none	point_errD	0.07310626427103666
20	2	2	none	point_errD	0.5907927447461568
20	2	3	none	point_errD	0.32427914680818803
20	2	4	none	point_errD	0.34792355404950087
20	2	5	none	point_errD	0.6296958043784862
20	2	6	none	point_errD	0.46509182342356
20	2	7	none	point_errD	0.3537016773201527
20	2	8	none	point_errD	0.469636345586076
20	2	9	none	point_errD	0.7254993371467571
20	2	10	none	point_errD	0.4256245090353441
20	2	11	none	point_errD	0.5978033015658816
20	2	12	none	point_errD	0.676945615634197
20	2	14	none	point_errD	0.7277471166740417
20	2	15	none	point_errD	0.8656285237230962
20	2	16	none	point_errD	0.8823627903474603
20	2	17	none	point_errD	0.477899068370777
20	3	0	cursor	point_errD	0.1801934698812881
20	3	1	cursor	point_errD	0.19037793328986322
20	3	2	cursor	point_errD	0.2535806744211704
20	3	3	cursor	point_errD	0.30731831670836784
20	3	4	cursor	point_errD	0.16053860098554779
20	3	5	cursor	point_errD	0.08010046434077477
20	3	6	cursor	point_errD	0.4214898527756428
20	3	7	cursor	point_errD	0.15432875433911059
20	3	8	cursor	point_errD	0.06399399320724826
20	3	9	cursor	point_errD	0.1744773823021429
20	3	10	cursor	point_errD	0.1933382918251412
20	3	11	cursor	point_errD	0.20178456363619565
20	3	12	cursor	point_errD	0.2759368394172758
20	3	13	cursor	point_errD	0.3617806915808704
20	3	14	cursor	point_errD	0.026209163265790255
20	3	15	cursor	point_errD	0.14865844122046132
20	3	16	cursor	point_errD	0.1356797869527243
20	3	17	cursor	point_errD	0.252843292688415
21	1	0	cursor	point_errD	0.0388370456546341
21	1	1	cursor	point_errD	0.035069605859264615
21	1	2	cursor	point_errD	0.01306463583215225
21	1	3	cursor	point_errD	0.011813137314626465
21	1	4	cursor	point_errD	0.027562213409919628
21	1	5	cursor	point_errD	0.09501791162340621
21	1	6	cursor	point_errD	0.06669482105368052
21	1	7	cursor	point_errD	0.04842807040079359
21	1	8	cursor	point_errD	0.0339295984354792
21	1	9	cursor	point_errD	0.048344501755155915
21	1	10	cursor	point_errD	0.05333416731130382
21	1	11	cursor	point_errD	0.044241719312485564
21	1	12	cursor	point_errD	0.02559285917442622
21	1	13	cursor	point_errD	0.008693149806794911
21	1	14	cursor	point_errD	0.051102454903348235
21	1	15	cursor	point_errD	0.05988437958387557
21	1	16	cursor	point_errD	0.0940514287503539
21	1	17	cursor	point_errD	0.19086754695487307
21	2	0	hand	point_errD	0.2504600024004131
21	2	1	hand	point_errD	0.16500115545715532
21	2	2	hand	point_errD	0.18476589950525596
21	2	3	hand	point_errD	0.14316611027373574
21	2	4	hand	point_errD	0.19956677870955872
21	2	5	hand	point_errD	0.15730653713752518
21	2	6	hand	point_errD	0.11992727075154269
21	2	7	hand	point_errD	0.12070792245851414
21	2	8	hand	point_errD	0.06481612284040819
21	2	9	hand	point_errD	0.33817822658883795
21	2	10	hand	point_errD	0.21296177317385984
21	2	11	hand	point_errD	0.15647068531505268
21	2	12	hand	point_errD	0.2172562659106842
21	2	13	hand	point_errD	0.225250898135641
21	2	14	hand	point_errD	0.2355499963699642
21	2	15	hand	point_errD	0.1802196470838038
21	2	16	hand	point_errD	0.1994303982068802
21	2	17	hand	point_errD	0.1901292992116237
21	3	0	none	point_errD	0.15960356194310474
21	3	1	none	point_errD	0.23454347919886281
21	3	2	none	point_errD	0.35118855705250557
21	3	3	none	point_errD	0.1673736592214587
21	3	4	none	point_errD	0.303813661365118
21	3	5	none	point_errD	0.23159261475178883
21	3	6	none	point_errD	0.31804761451297386
21	3	7	none	point_errD	0.1876956966011747
21	3	8	none	point_errD	0.19538733349102286
21	3	9	none	point_errD	0.40224763203928626
21	3	10	none	point_errD	0.27884935061842003
21	3	11	none	point_errD	0.1834316699854443
21	3	12	none	point_errD	0.3624986649449569
21	3	13	none	point_errD	0.29627130436479276
21	3	14	none	point_errD	0.3948499065489305
21	3	15	none	point_errD	0.42507840097398436
21	3	16	none	point_errD	0.48570826551602897
21	3	17	none	point_errD	0.28003708248057607
22	1	0	cursor	point_errD	0.21722619211578947
22	1	3	cursor	point_errD	0.3741608014365794
22	1	4	cursor	point_errD	0.18901115908152244
22	1	5	cursor	point_errD	0.3152306652601106
22	1	6	cursor	point_errD	0.3844784236379807
22	1	7	cursor	point_errD	0.17479066250577316
22	1	8	cursor	point_errD	0.13238563008792234
22	1	9	cursor	point_errD	0.38832682098406035
22	1	10	cursor	point_errD	0.29203425211027606
22	1	11	cursor	point_errD	0.4624577156386199
22	1	12	cursor	point_errD	0.11528180396651634
22	1	13	cursor	point_errD	0.27011543173423946
22	1	14	cursor	point_errD	0.29516012108096207
22	1	15	cursor	point_errD	0.3551872462712972
22	1	16	cursor	point_errD	0.2920167650495627
22	1	17	cursor	point_errD	0.4730560847895976
22	2	0	none	point_errD	0.28041091456102907
22	2	1	none	point_errD	0.45649711250793173
22	2	2	none	point_errD	0.32929063112502066
22	2	3	none	point_errD	0.1294062306182301
22	2	4	none	point_errD	0.2037269372457164
22	2	5	none	point_errD	0.2618546906764518
22	2	7	none	point_errD	0.4865192037081613
22	2	9	none	point_errD	0.1389814797165443
22	2	10	none	point_errD	0.21508280687437137
22	2	11	none	point_errD	0.44020246298979754
22	2	12	none	point_errD	0.21911895814366256
22	2	14	none	point_errD	0.46983988812084465
22	2	16	none	point_errD	0.8139737845367604
22	2	17	none	point_errD	0.6042662844691861
22	3	0	hand	point_errD	0.3518005307880448
22	3	1	hand	point_errD	0.2612896221638316
22	3	2	hand	point_errD	0.20297784455315984
22	3	3	hand	point_errD	0.1892814640147862
22	3	4	hand	point_errD	0.15433092348225147
22	3	5	hand	point_errD	0.21540212600813935
22	3	6	hand	point_errD	0.2009201787721286
22	3	7	hand	point_errD	0.16147629034999111
22	3	8	hand	point_errD	0.2118591799361467
22	3	9	hand	point_errD	0.16666811940915627
22	3	10	hand	point_errD	0.24502343226430573
22	3	11	hand	point_errD	0.2679114356630838
22	3	12	hand	point_errD	0.18615587178078805
22	3	13	hand	point_errD	0.3036819360515171
22	3	14	hand	point_errD	0.3937063439811036
22	3	15	hand	point_errD	0.2589138290924985
22	3	16	hand	point_errD	0.19599578077087698
22	3	17	hand	point_errD	0.28206601905419304
23	1	0	none	point_errD	0.5108865926905888
23	1	1	none	point_errD	0.47283851636897595
23	1	2	none	point_errD	0.6208870591905201
23	1	3	none	point_errD	0.5179087467624758
23	1	4	none	point_errD	0.8226643587650248
23	1	5	none	point_errD	0.04380292382298227
23	1	6	none	point_errD	0.8510492626617228
23	1	7	none	point_errD	0.5172264474314564
23	1	8	none	point_errD	0.4400199449726584
23	1	9	none	point_errD	0.2249691763993477
23	1	12	none	point_errD	0.7651634305197352
23	1	13	none	point_errD	0.5782325056521813
23	1	14	none	point_errD	0.5369826281114652
23	1	15	none	point_errD	0.6029340068945349
23	1	17	none	point_errD	0.6147288053224435
23	2	0	cursor	point_errD	0.03529884776434074
23	2	1	cursor	point_errD	0.07347559341563631
23	2	2	cursor	point_errD	0.052704093841107094
23	2	3	cursor	point_errD	0.07053451501564799
23	2	4	cursor	point_errD	0.03359429358098266
23	2	5	cursor	point_errD	0.13132660118393144
23	2	6	cursor	point_errD	0.018007025134221543
23	2	7	cursor	point_errD	0.1456035936152908
23	2	8	cursor	point_errD	0.04413925595155881
23	2	9	cursor	point_errD	0.05354407743162062
23	2	10	cursor	point_errD	0.1489724139078425
23	2	11	cursor	point_errD	0.14895185332913136
23	2	12	cursor	point_errD	0.1856571821284284
23	2	13	cursor	point_errD	0.038587882125841015
23	2	14	cursor	point_errD	0.029748752944042403
23	2	15	cursor	point_errD	0.15249897386820627
23	2	16	cursor	point_errD	0.13328955426986663
23	2	17	cursor	point_errD	0.16075262560137407
23	3	0	hand	point_errD	0.2746860720056937
23	3	1	hand	point_errD	0.08071133396177518
23	3	2	hand	point_errD	0.24470478678898874
23	3	3	hand	point_errD	0.054946194696891194
23	3	4	hand	point_errD	0.2622951688681086
23	3	5	hand	point_errD	0.20406107352931427
23	3	6	hand	point_errD	0.2248054022621938
23	3	7	hand	point_errD	0.3076538234063098
23	3	8	hand	point_errD	0.23820974140931167
23	3	9	hand	point_errD	0.09347846421179454
23	3	10	hand	point_errD	0.271164274651291
23	3	11	hand	point_errD	0.2313015468009424
23	3	12	hand	point_errD	0.06519990606696657
